0,0,1,2016-1-1,0.6599396870487133
0,0,1,2016-4-1,0.6599396870487133
0,0,1,2016-7-1,0.6599396870487133
0,0,1,2016-10-1,0.6599396870487133
1,1,1,2016-1-2,0.6381767245541021
1,1,1,2016-4-2,0.6381767245541021
1,1,1,2016-7-2,0.6381767245541021
1,1,1,2016-10-2,0.6381767245541021
2,2,1,2016-1-3,-0.2475160270841854
2,2,1,2016-4-3,-0.2475160270841854
2,2,1,2016-7-3,-0.2475160270841854
2,2,1,2016-10-3,-0.2475160270841854
3,3,1,2016-1-4,0.29691149016048946
3,3,1,2016-4-4,0.29691149016048946
3,3,1,2016-7-4,0.29691149016048946
3,3,1,2016-10-4,0.29691149016048946
4,4,1,2016-1-5,-0.75754656839031
4,4,1,2016-4-5,-0.75754656839031
4,4,1,2016-7-5,-0.75754656839031
4,4,1,2016-10-5,-0.75754656839031
5,5,1,2016-1-6,-0.48653733827610357
5,5,1,2016-4-6,-0.48653733827610357
5,5,1,2016-7-6,-0.48653733827610357
5,5,1,2016-10-6,-0.48653733827610357
6,6,1,2016-1-7,-0.9776003633414396
6,6,1,2016-4-7,-0.9776003633414396
6,6,1,2016-7-7,-0.9776003633414396
6,6,1,2016-10-7,-0.9776003633414396
7,7,1,2016-1-8,-0.21883298113165073
7,7,1,2016-4-8,-0.21883298113165073
7,7,1,2016-7-8,-0.21883298113165073
7,7,1,2016-10-8,-0.21883298113165073
8,8,1,2016-1-9,-0.2811871160622623
8,8,1,2016-4-9,-0.2811871160622623
8,8,1,2016-7-9,-0.2811871160622623
8,8,1,2016-10-9,-0.2811871160622623
9,9,1,2016-1-10,6.773005489520534e-3
9,9,1,2016-4-10,6.773005489520534e-3
9,9,1,2016-7-10,6.773005489520534e-3
9,9,1,2016-10-10,6.773005489520534e-3
10,0,1,2016-1-1,-0.2233148871312458
10,0,1,2016-4-1,-0.2233148871312458
10,0,1,2016-7-1,-0.2233148871312458
10,0,1,2016-10-1,-0.2233148871312458
11,1,1,2016-1-2,-0.2063130925392338
11,1,1,2016-4-2,-0.2063130925392338
11,1,1,2016-7-2,-0.2063130925392338
11,1,1,2016-10-2,-0.2063130925392338
12,2,1,2016-1-3,-0.14118620037124896
12,2,1,2016-4-3,-0.14118620037124896
12,2,1,2016-7-3,-0.14118620037124896
12,2,1,2016-10-3,-0.14118620037124896
13,3,1,2016-1-4,-0.15491836200038622
13,3,1,2016-4-4,-0.15491836200038622
13,3,1,2016-7-4,-0.15491836200038622
13,3,1,2016-10-4,-0.15491836200038622
14,4,1,2016-1-5,0.8271013231008522
14,4,1,2016-4-5,0.8271013231008522
14,4,1,2016-7-5,0.8271013231008522
14,4,1,2016-10-5,0.8271013231008522
15,5,1,2016-1-6,-0.16543269667929872
15,5,1,2016-4-6,-0.16543269667929872
15,5,1,2016-7-6,-0.16543269667929872
15,5,1,2016-10-6,-0.16543269667929872
16,6,1,2016-1-7,0.6779165531743732
16,6,1,2016-4-7,0.6779165531743732
16,6,1,2016-7-7,0.6779165531743732
16,6,1,2016-10-7,0.6779165531743732
17,7,1,2016-1-8,0.8886140668105293
17,7,1,2016-4-8,0.8886140668105293
17,7,1,2016-7-8,0.8886140668105293
17,7,1,2016-10-8,0.8886140668105293
18,8,1,2016-1-9,-0.7593205592789745
18,8,1,2016-4-9,-0.7593205592789745
18,8,1,2016-7-9,-0.7593205592789745
18,8,1,2016-10-9,-0.7593205592789745
19,9,1,2016-1-10,0.45501394293532704
19,9,1,2016-4-10,0.45501394293532704
19,9,1,2016-7-10,0.45501394293532704
19,9,1,2016-10-10,0.45501394293532704
20,0,1,2016-1-1,-4.661513351913471e-2
20,0,1,2016-4-1,-4.661513351913471e-2
20,0,1,2016-7-1,-4.661513351913471e-2
20,0,1,2016-10-1,-4.661513351913471e-2
21,1,1,2016-1-2,-0.4488314207254216
21,1,1,2016-4-2,-0.4488314207254216
21,1,1,2016-7-2,-0.4488314207254216
21,1,1,2016-10-2,-0.4488314207254216
22,2,1,2016-1-3,-8.960478734512756e-2
22,2,1,2016-4-3,-8.960478734512756e-2
22,2,1,2016-7-3,-8.960478734512756e-2
22,2,1,2016-10-3,-8.960478734512756e-2
23,3,1,2016-1-4,-2.639067164562059e-2
23,3,1,2016-4-4,-2.639067164562059e-2
23,3,1,2016-7-4,-2.639067164562059e-2
23,3,1,2016-10-4,-2.639067164562059e-2
24,4,1,2016-1-5,-0.5793088248772764
24,4,1,2016-4-5,-0.5793088248772764
24,4,1,2016-7-5,-0.5793088248772764
24,4,1,2016-10-5,-0.5793088248772764
25,5,1,2016-1-6,0.7576415877081986
25,5,1,2016-4-6,0.7576415877081986
25,5,1,2016-7-6,0.7576415877081986
25,5,1,2016-10-6,0.7576415877081986
26,6,1,2016-1-7,-0.6829925997233881
26,6,1,2016-4-7,-0.6829925997233881
26,6,1,2016-7-7,-0.6829925997233881
26,6,1,2016-10-7,-0.6829925997233881
27,7,1,2016-1-8,-0.34844383920431654
27,7,1,2016-4-8,-0.34844383920431654
27,7,1,2016-7-8,-0.34844383920431654
27,7,1,2016-10-8,-0.34844383920431654
28,8,1,2016-1-9,0.44537902725681744
28,8,1,2016-4-9,0.44537902725681744
28,8,1,2016-7-9,0.44537902725681744
28,8,1,2016-10-9,0.44537902725681744
29,9,1,2016-1-10,0.11341437468350946
29,9,1,2016-4-10,0.11341437468350946
29,9,1,2016-7-10,0.11341437468350946
29,9,1,2016-10-10,0.11341437468350946
30,0,1,2016-1-1,-0.470035664811161
30,0,1,2016-4-1,-0.470035664811161
30,0,1,2016-7-1,-0.470035664811161
30,0,1,2016-10-1,-0.470035664811161
31,1,1,2016-1-2,-5.602136398755708e-2
31,1,1,2016-4-2,-5.602136398755708e-2
31,1,1,2016-7-2,-5.602136398755708e-2
31,1,1,2016-10-2,-5.602136398755708e-2
32,2,1,2016-1-3,-0.7638917826681177
32,2,1,2016-4-3,-0.7638917826681177
32,2,1,2016-7-3,-0.7638917826681177
32,2,1,2016-10-3,-0.7638917826681177
33,3,1,2016-1-4,-0.25892840474320855
33,3,1,2016-4-4,-0.25892840474320855
33,3,1,2016-7-4,-0.25892840474320855
33,3,1,2016-10-4,-0.25892840474320855
34,4,1,2016-1-5,0.5034155562382474
34,4,1,2016-4-5,0.5034155562382474
34,4,1,2016-7-5,0.5034155562382474
34,4,1,2016-10-5,0.5034155562382474
35,5,1,2016-1-6,0.5714262075458849
35,5,1,2016-4-6,0.5714262075458849
35,5,1,2016-7-6,0.5714262075458849
35,5,1,2016-10-6,0.5714262075458849
36,6,1,2016-1-7,0.6347131170977802
36,6,1,2016-4-7,0.6347131170977802
36,6,1,2016-7-7,0.6347131170977802
36,6,1,2016-10-7,0.6347131170977802
37,7,1,2016-1-8,-0.2588334286982814
37,7,1,2016-4-8,-0.2588334286982814
37,7,1,2016-7-8,-0.2588334286982814
37,7,1,2016-10-8,-0.2588334286982814
38,8,1,2016-1-9,0.9939283423688652
38,8,1,2016-4-9,0.9939283423688652
38,8,1,2016-7-9,0.9939283423688652
38,8,1,2016-10-9,0.9939283423688652
39,9,1,2016-1-10,-0.8961506394239513
39,9,1,2016-4-10,-0.8961506394239513
39,9,1,2016-7-10,-0.8961506394239513
39,9,1,2016-10-10,-0.8961506394239513
40,0,1,2016-1-1,0.5733086212110434
40,0,1,2016-4-1,0.5733086212110434
40,0,1,2016-7-1,0.5733086212110434
40,0,1,2016-10-1,0.5733086212110434
41,1,1,2016-1-2,-0.4611777119719678
41,1,1,2016-4-2,-0.4611777119719678
41,1,1,2016-7-2,-0.4611777119719678
41,1,1,2016-10-2,-0.4611777119719678
42,2,1,2016-1-3,0.6983183635013797
42,2,1,2016-4-3,0.6983183635013797
42,2,1,2016-7-3,0.6983183635013797
42,2,1,2016-10-3,0.6983183635013797
43,3,1,2016-1-4,0.5056512658314858
43,3,1,2016-4-4,0.5056512658314858
43,3,1,2016-7-4,0.5056512658314858
43,3,1,2016-10-4,0.5056512658314858
44,4,1,2016-1-5,-0.24869035338554446
44,4,1,2016-4-5,-0.24869035338554446
44,4,1,2016-7-5,-0.24869035338554446
44,4,1,2016-10-5,-0.24869035338554446
45,5,1,2016-1-6,-6.734866872378342e-3
45,5,1,2016-4-6,-6.734866872378342e-3
45,5,1,2016-7-6,-6.734866872378342e-3
45,5,1,2016-10-6,-6.734866872378342e-3
46,6,1,2016-1-7,-0.6477290790055847
46,6,1,2016-4-7,-0.6477290790055847
46,6,1,2016-7-7,-0.6477290790055847
46,6,1,2016-10-7,-0.6477290790055847
47,7,1,2016-1-8,-0.37949743931359836
47,7,1,2016-4-8,-0.37949743931359836
47,7,1,2016-7-8,-0.37949743931359836
47,7,1,2016-10-8,-0.37949743931359836
48,8,1,2016-1-9,0.3873694384715307
48,8,1,2016-4-9,0.3873694384715307
48,8,1,2016-7-9,0.3873694384715307
48,8,1,2016-10-9,0.3873694384715307
49,9,1,2016-1-10,-0.8048502963352366
49,9,1,2016-4-10,-0.8048502963352366
49,9,1,2016-7-10,-0.8048502963352366
49,9,1,2016-10-10,-0.8048502963352366
50,0,1,2016-1-1,0.8382987245506999
50,0,1,2016-4-1,0.8382987245506999
50,0,1,2016-7-1,0.8382987245506999
50,0,1,2016-10-1,0.8382987245506999
51,1,1,2016-1-2,0.5545745230990056
51,1,1,2016-4-2,0.5545745230990056
51,1,1,2016-7-2,0.5545745230990056
51,1,1,2016-10-2,0.5545745230990056
52,2,1,2016-1-3,-0.6597031222335716
52,2,1,2016-4-3,-0.6597031222335716
52,2,1,2016-7-3,-0.6597031222335716
52,2,1,2016-10-3,-0.6597031222335716
53,3,1,2016-1-4,9.72054690647588e-2
53,3,1,2016-4-4,9.72054690647588e-2
53,3,1,2016-7-4,9.72054690647588e-2
53,3,1,2016-10-4,9.72054690647588e-2
54,4,1,2016-1-5,0.25870263846673036
54,4,1,2016-4-5,0.25870263846673036
54,4,1,2016-7-5,0.25870263846673036
54,4,1,2016-10-5,0.25870263846673036
55,5,1,2016-1-6,-0.9843981954003089
55,5,1,2016-4-6,-0.9843981954003089
55,5,1,2016-7-6,-0.9843981954003089
55,5,1,2016-10-6,-0.9843981954003089
56,6,1,2016-1-7,-1.5289211624389676e-2
56,6,1,2016-4-7,-1.5289211624389676e-2
56,6,1,2016-7-7,-1.5289211624389676e-2
56,6,1,2016-10-7,-1.5289211624389676e-2
57,7,1,2016-1-8,2.603193812729554e-3
57,7,1,2016-4-8,2.603193812729554e-3
57,7,1,2016-7-8,2.603193812729554e-3
57,7,1,2016-10-8,2.603193812729554e-3
58,8,1,2016-1-9,0.3809987564230981
58,8,1,2016-4-9,0.3809987564230981
58,8,1,2016-7-9,0.3809987564230981
58,8,1,2016-10-9,0.3809987564230981
59,9,1,2016-1-10,0.30768461934254265
59,9,1,2016-4-10,0.30768461934254265
59,9,1,2016-7-10,0.30768461934254265
59,9,1,2016-10-10,0.30768461934254265
60,0,1,2016-1-1,0.2285774319668319
60,0,1,2016-4-1,0.2285774319668319
60,0,1,2016-7-1,0.2285774319668319
60,0,1,2016-10-1,0.2285774319668319
61,1,1,2016-1-2,0.6007132701786402
61,1,1,2016-4-2,0.6007132701786402
61,1,1,2016-7-2,0.6007132701786402
61,1,1,2016-10-2,0.6007132701786402
62,2,1,2016-1-3,0.3248169161465013
62,2,1,2016-4-3,0.3248169161465013
62,2,1,2016-7-3,0.3248169161465013
62,2,1,2016-10-3,0.3248169161465013
63,3,1,2016-1-4,-8.080712239459253e-2
63,3,1,2016-4-4,-8.080712239459253e-2
63,3,1,2016-7-4,-8.080712239459253e-2
63,3,1,2016-10-4,-8.080712239459253e-2
64,4,1,2016-1-5,0.4326811777111301
64,4,1,2016-4-5,0.4326811777111301
64,4,1,2016-7-5,0.4326811777111301
64,4,1,2016-10-5,0.4326811777111301
65,5,1,2016-1-6,-0.9461724661080086
65,5,1,2016-4-6,-0.9461724661080086
65,5,1,2016-7-6,-0.9461724661080086
65,5,1,2016-10-6,-0.9461724661080086
66,6,1,2016-1-7,0.9378831837825312
66,6,1,2016-4-7,0.9378831837825312
66,6,1,2016-7-7,0.9378831837825312
66,6,1,2016-10-7,0.9378831837825312
67,7,1,2016-1-8,0.5090421978997604
67,7,1,2016-4-8,0.5090421978997604
67,7,1,2016-7-8,0.5090421978997604
67,7,1,2016-10-8,0.5090421978997604
68,8,1,2016-1-9,0.37495079509437423
68,8,1,2016-4-9,0.37495079509437423
68,8,1,2016-7-9,0.37495079509437423
68,8,1,2016-10-9,0.37495079509437423
69,9,1,2016-1-10,0.6353071214769637
69,9,1,2016-4-10,0.6353071214769637
69,9,1,2016-7-10,0.6353071214769637
69,9,1,2016-10-10,0.6353071214769637
70,0,1,2016-1-1,-0.6526475266147123
70,0,1,2016-4-1,-0.6526475266147123
70,0,1,2016-7-1,-0.6526475266147123
70,0,1,2016-10-1,-0.6526475266147123
71,1,1,2016-1-2,0.36202665685568647
71,1,1,2016-4-2,0.36202665685568647
71,1,1,2016-7-2,0.36202665685568647
71,1,1,2016-10-2,0.36202665685568647
72,2,1,2016-1-3,-0.9201312241002011
72,2,1,2016-4-3,-0.9201312241002011
72,2,1,2016-7-3,-0.9201312241002011
72,2,1,2016-10-3,-0.9201312241002011
73,3,1,2016-1-4,-0.8850288327042324
73,3,1,2016-4-4,-0.8850288327042324
73,3,1,2016-7-4,-0.8850288327042324
73,3,1,2016-10-4,-0.8850288327042324
74,4,1,2016-1-5,0.7464604139068738
74,4,1,2016-4-5,0.7464604139068738
74,4,1,2016-7-5,0.7464604139068738
74,4,1,2016-10-5,0.7464604139068738
75,5,1,2016-1-6,0.11180843971472765
75,5,1,2016-4-6,0.11180843971472765
75,5,1,2016-7-6,0.11180843971472765
75,5,1,2016-10-6,0.11180843971472765
76,6,1,2016-1-7,-0.10943530255270884
76,6,1,2016-4-7,-0.10943530255270884
76,6,1,2016-7-7,-0.10943530255270884
76,6,1,2016-10-7,-0.10943530255270884
77,7,1,2016-1-8,-0.6949113891422798
77,7,1,2016-4-8,-0.6949113891422798
77,7,1,2016-7-8,-0.6949113891422798
77,7,1,2016-10-8,-0.6949113891422798
78,8,1,2016-1-9,-0.526757148173528
78,8,1,2016-4-9,-0.526757148173528
78,8,1,2016-7-9,-0.526757148173528
78,8,1,2016-10-9,-0.526757148173528
79,9,1,2016-1-10,-0.43193490261310163
79,9,1,2016-4-10,-0.43193490261310163
79,9,1,2016-7-10,-0.43193490261310163
79,9,1,2016-10-10,-0.43193490261310163
80,0,1,2016-1-1,-0.4556436968736941
80,0,1,2016-4-1,-0.4556436968736941
80,0,1,2016-7-1,-0.4556436968736941
80,0,1,2016-10-1,-0.4556436968736941
81,1,1,2016-1-2,0.8938252468170444
81,1,1,2016-4-2,0.8938252468170444
81,1,1,2016-7-2,0.8938252468170444
81,1,1,2016-10-2,0.8938252468170444
82,2,1,2016-1-3,-0.7549829055546253
82,2,1,2016-4-3,-0.7549829055546253
82,2,1,2016-7-3,-0.7549829055546253
82,2,1,2016-10-3,-0.7549829055546253
83,3,1,2016-1-4,-0.7413108991048876
83,3,1,2016-4-4,-0.7413108991048876
83,3,1,2016-7-4,-0.7413108991048876
83,3,1,2016-10-4,-0.7413108991048876
84,4,1,2016-1-5,0.48972700859872353
84,4,1,2016-4-5,0.48972700859872353
84,4,1,2016-7-5,0.48972700859872353
84,4,1,2016-10-5,0.48972700859872353
85,5,1,2016-1-6,-0.7156022841548972
85,5,1,2016-4-6,-0.7156022841548972
85,5,1,2016-7-6,-0.7156022841548972
85,5,1,2016-10-6,-0.7156022841548972
86,6,1,2016-1-7,-0.8297302706990046
86,6,1,2016-4-7,-0.8297302706990046
86,6,1,2016-7-7,-0.8297302706990046
86,6,1,2016-10-7,-0.8297302706990046
87,7,1,2016-1-8,-0.9627052244369672
87,7,1,2016-4-8,-0.9627052244369672
87,7,1,2016-7-8,-0.9627052244369672
87,7,1,2016-10-8,-0.9627052244369672
88,8,1,2016-1-9,-0.10502076831808282
88,8,1,2016-4-9,-0.10502076831808282
88,8,1,2016-7-9,-0.10502076831808282
88,8,1,2016-10-9,-0.10502076831808282
