0,11,2016-3-1,0.46036804108791296
0,11,2016-7-1,0.46036804108791296
0,11,2016-11-1,0.46036804108791296
1,11,2016-3-2,3.313985297342451
1,11,2016-7-2,3.313985297342451
1,11,2016-11-2,3.313985297342451
2,11,2016-3-3,1.2434134407617037
2,11,2016-7-3,1.2434134407617037
2,11,2016-11-3,1.2434134407617037
3,11,2016-3-4,3.9253953767382734
3,11,2016-7-4,3.9253953767382734
3,11,2016-11-4,3.9253953767382734
4,11,2016-3-5,6.918474101870898
4,11,2016-7-5,6.918474101870898
4,11,2016-11-5,6.918474101870898
5,11,2016-3-6,0.21422742103784365
5,11,2016-7-6,0.21422742103784365
5,11,2016-11-6,0.21422742103784365
6,11,2016-3-7,2.4139800048208837
6,11,2016-7-7,2.4139800048208837
6,11,2016-11-7,2.4139800048208837
7,11,2016-3-8,8.118773402718682
7,11,2016-7-8,8.118773402718682
7,11,2016-11-8,8.118773402718682
8,11,2016-3-9,7.110433344895793
8,11,2016-7-9,7.110433344895793
8,11,2016-11-9,7.110433344895793
9,11,2016-3-10,6.553180185004202
9,11,2016-7-10,6.553180185004202
9,11,2016-11-10,6.553180185004202
