0,7,2016-1-1,10.956563002759868
0,7,2016-4-1,10.956563002759868
0,7,2016-7-1,10.956563002759868
0,7,2016-10-1,10.956563002759868
1,7,2016-1-2,77.40425753441819
1,7,2016-4-2,77.40425753441819
1,7,2016-7-2,77.40425753441819
1,7,2016-10-2,77.40425753441819
2,7,2016-1-3,19.318842265970726
2,7,2016-4-3,19.318842265970726
2,7,2016-7-3,19.318842265970726
2,7,2016-10-3,19.318842265970726
3,7,2016-1-4,68.64951504470417
3,7,2016-4-4,68.64951504470417
3,7,2016-7-4,68.64951504470417
3,7,2016-10-4,68.64951504470417
4,7,2016-1-5,54.818613169526586
4,7,2016-4-5,54.818613169526586
4,7,2016-7-5,54.818613169526586
4,7,2016-10-5,54.818613169526586
5,7,2016-1-6,0.8923803053372148
5,7,2016-4-6,0.8923803053372148
5,7,2016-7-6,0.8923803053372148
5,7,2016-10-6,0.8923803053372148
6,7,2016-1-7,32.01486455281434
6,7,2016-4-7,32.01486455281434
6,7,2016-7-7,32.01486455281434
6,7,2016-10-7,32.01486455281434
7,7,2016-1-8,19.74098171354397
7,7,2016-4-8,19.74098171354397
7,7,2016-7-8,19.74098171354397
7,7,2016-10-8,19.74098171354397
8,7,2016-1-9,91.50707220559848
8,7,2016-4-9,91.50707220559848
8,7,2016-7-9,91.50707220559848
8,7,2016-10-9,91.50707220559848
9,7,2016-1-10,72.69284551589422
9,7,2016-4-10,72.69284551589422
9,7,2016-7-10,72.69284551589422
9,7,2016-10-10,72.69284551589422
